trial_id,edge_detection_ms,identity_fusion_ms,policy_reasoning_ms,soar_execution_ms,total_e2e_latency_ms
77,3.595600021071732,0.0031999952625483274,0.06970000686123967,0.1543999824207276,3.8229000056162477
78,3.702199988765642,0.002300017513334751,0.07079998613335192,0.14290001126937568,3.9182000036817044
79,3.2256999984383583,0.002400018274784088,0.06590000702999532,0.12269997387193143,3.416699997615069
80,3.331499989144504,0.0019999861251562834,0.06089999806135893,0.13040000339969993,3.524799976730719
81,3.0812999757472426,0.00200001522898674,0.05490001058205962,0.12059998698532581,3.2587999885436147
82,4.130199988139793,0.002100015990436077,0.059699988923966885,0.1280000142287463,4.3200000072829425
83,3.3320999937132,0.001800013706088066,0.04919999628327787,0.1362999901175499,3.519399993820116
84,2.4824999854899943,0.001800013706088066,0.05399997462518513,0.11010002344846725,2.6483999972697347
85,2.2366000048350543,0.0017999846022576094,0.055100012104958296,0.10629999451339245,2.3997999960556626
86,2.1674000017810613,0.001300009898841381,0.03819999983534217,0.10890001431107521,2.31580002582632
87,2.1576999861281365,0.001800013706088066,0.0971999834291637,0.1626000157557428,2.419299999019131
88,4.075800010468811,0.0023999891709536314,0.06600000779144466,0.14280001050792634,4.287000017939135
89,4.844000010052696,0.0024999899324029684,0.06770002073608339,0.13840000610798597,5.052600026829168
90,4.008799995062873,0.0019999861251562834,0.06500000017695129,0.13890000991523266,4.214699991280213
91,3.4441000025253743,0.0019999861251562834,0.06520000169984996,0.11920000542886555,3.630499995779246
92,4.1080999944824725,0.002500019036233425,0.08100000559352338,0.1433999859727919,4.335000005085021
93,3.1275000073947012,0.0018999853637069464,0.04949999856762588,0.10639999527484179,3.285299986600876
94,3.2962999830488116,0.002100015990436077,0.07189999450929463,0.11759999324567616,3.4878999867942184
95,3.217299992684275,0.001900014467537403,0.0557999883312732,0.12050001532770693,3.3955000108107924
96,3.5918999928981066,0.0025999906938523054,0.06330001633614302,0.12730000889860094,3.785100008826703
97,3.2105999998748302,0.0021999876480549574,0.053800002206116915,0.11340001947246492,3.380000009201467
98,3.182599990395829,0.0023999891709536314,0.06440002471208572,0.14439999358728528,3.3937999978661537
99,3.369599988218397,0.00200001522898674,0.04630000330507755,0.08499997784383595,3.502899984596297
100,3.3844000136014074,0.0024999899324029684,0.07080001523718238,0.1414999715052545,3.5991999902762473
